grid,lat,lon
NP48,68.0,88.0
NP49,69.0,88.0
NP50,60.0,90.0
NP51,61.0,90.0
NP52,62.0,90.0
NP53,63.0,90.0
NP54,64.0,90.0
NP55,65.0,90.0
NP56,66.0,90.0
NP57,67.0,90.0
NP58,68.0,90.0
NP59,69.0,90.0
NP60,60.0,92.0
NP61,61.0,92.0
NP62,62.0,92.0
NP63,63.0,92.0
NP64,64.0,92.0
NP65,65.0,92.0
NP66,66.0,92.0
NP67,67.0,92.0
NP68,68.0,92.0
NP69,69.0,92.0
NP70,60.0,94.0
NP71,61.0,94.0
NP72,62.0,94.0
NP73,63.0,94.0
NP74,64.0,94.0
NP75,65.0,94.0
NP76,66.0,94.0
NP77,67.0,94.0
NP78,68.0,94.0
NP79,69.0,94.0
NP80,60.0,96.0
NP81,61.0,96.0
NP82,62.0,96.0
NP83,63.0,96.0
NP84,64.0,96.0
NP85,65.0,96.0
NP86,66.0,96.0
NP87,67.0,96.0
NP88,68.0,96.0
NP89,69.0,96.0
NP90,60.0,98.0
NP91,61.0,98.0
NP92,62.0,98.0
NP93,63.0,98.0
NP94,64.0,98.0
NP95,65.0,98.0
NP96,66.0,98.0
NP97,67.0,98.0
NP98,68.0,98.0
NP99,69.0,98.0
NQ00,70.0,80.0
NQ01,71.0,80.0
NQ02,72.0,80.0
NQ03,73.0,80.0
NQ04,74.0,80.0
NQ05,75.0,80.0
NQ06,76.0,80.0
NQ07,77.0,80.0
NQ08,78.0,80.0
NQ09,79.0,80.0
NQ10,70.0,82.0
NQ11,71.0,82.0
NQ12,72.0,82.0
NQ13,73.0,82.0
NQ14,74.0,82.0
NQ15,75.0,82.0
NQ16,76.0,82.0
NQ17,77.0,82.0
NQ18,78.0,82.0
NQ19,79.0,82.0
NQ20,70.0,84.0
NQ21,71.0,84.0
NQ22,72.0,84.0
NQ23,73.0,84.0
NQ24,74.0,84.0
NQ25,75.0,84.0
NQ26,76.0,84.0
NQ27,77.0,84.0
NQ28,78.0,84.0
NQ29,79.0,84.0
NQ30,70.0,86.0
NQ31,71.0,86.0
NQ32,72.0,86.0
NQ33,73.0,86.0
NQ34,74.0,86.0
NQ35,75.0,86.0
NQ36,76.0,86.0
NQ37,77.0,86.0
NQ38,78.0,86.0
NQ39,79.0,86.0
NQ40,70.0,88.0
NQ41,71.0,88.0
NQ42,72.0,88.0
NQ43,73.0,88.0
NQ44,74.0,88.0
NQ45,75.0,88.0
NQ46,76.0,88.0
NQ47,77.0,88.0
NQ48,78.0,88.0
NQ49,79.0,88.0
NQ50,70.0,90.0
NQ51,71.0,90.0
NQ52,72.0,90.0
NQ53,73.0,90.0
NQ54,74.0,90.0
NQ55,75.0,90.0
NQ56,76.0,90.0
NQ57,77.0,90.0
NQ58,78.0,90.0
NQ59,79.0,90.0
NQ60,70.0,92.0
NQ61,71.0,92.0
NQ62,72.0,92.0
NQ63,73.0,92.0
NQ64,74.0,92.0
NQ65,75.0,92.0
NQ66,76.0,92.0
NQ67,77.0,92.0
NQ68,78.0,92.0
NQ69,79.0,92.0
NQ70,70.0,94.0
NQ71,71.0,94.0
NQ72,72.0,94.0
NQ73,73.0,94.0
NQ74,74.0,94.0
NQ75,75.0,94.0
NQ76,76.0,94.0
NQ77,77.0,94.0
NQ78,78.0,94.0
NQ79,79.0,94.0
NQ80,70.0,96.0
NQ81,71.0,96.0
NQ82,72.0,96.0
NQ83,73.0,96.0
NQ84,74.0,96.0
NQ85,75.0,96.0
NQ86,76.0,96.0
NQ87,77.0,96.0
NQ88,78.0,96.0
NQ89,79.0,96.0
NQ90,70.0,98.0
NQ91,71.0,98.0
NQ92,72.0,98.0
NQ93,73.0,98.0
NQ94,74.0,98.0
NQ95,75.0,98.0
NQ96,76.0,98.0
NQ97,77.0,98.0
NQ98,78.0,98.0
NQ99,79.0,98.0
NR00,80.0,80.0
NR01,81.0,80.0
NR02,82.0,80.0
NR03,83.0,80.0
NR04,84.0,80.0
NR05,85.0,80.0
NR06,86.0,80.0
NR07,87.0,80.0
NR08,88.0,80.0
NR09,89.0,80.0
NR10,80.0,82.0
NR11,81.0,82.0
NR12,82.0,82.0
NR13,83.0,82.0
NR14,84.0,82.0
NR15,85.0,82.0
NR16,86.0,82.0
NR17,87.0,82.0
NR18,88.0,82.0
NR19,89.0,82.0
NR20,80.0,84.0
NR21,81.0,84.0
NR22,82.0,84.0
NR23,83.0,84.0
NR24,84.0,84.0
NR25,85.0,84.0
NR26,86.0,84.0
NR27,87.0,84.0
NR28,88.0,84.0
NR29,89.0,84.0
NR30,80.0,86.0
NR31,81.0,86.0
NR32,82.0,86.0
NR33,83.0,86.0
NR34,84.0,86.0
NR35,85.0,86.0
NR36,86.0,86.0
NR37,87.0,86.0
NR38,88.0,86.0
NR39,89.0,86.0
NR40,80.0,88.0
NR41,81.0,88.0
NR42,82.0,88.0
NR43,83.0,88.0
NR44,84.0,88.0
NR45,85.0,88.0
NR46,86.0,88.0
NR47,87.0,88.0
NR48,88.0,88.0
NR49,89.0,88.0
NR50,80.0,90.0
NR51,81.0,90.0
NR52,82.0,90.0
NR53,83.0,90.0
NR54,84.0,90.0
NR55,85.0,90.0
NR56,86.0,90.0
NR57,87.0,90.0
NR58,88.0,90.0
NR59,89.0,90.0
NR60,80.0,92.0
NR61,81.0,92.0
NR62,82.0,92.0
NR63,83.0,92.0
NR64,84.0,92.0
NR65,85.0,92.0
NR66,86.0,92.0
NR67,87.0,92.0
NR68,88.0,92.0
NR69,89.0,92.0
NR70,80.0,94.0
NR71,81.0,94.0
NR72,82.0,94.0
NR73,83.0,94.0
NR74,84.0,94.0
NR75,85.0,94.0
NR76,86.0,94.0
NR77,87.0,94.0
NR78,88.0,94.0
NR79,89.0,94.0
NR80,80.0,96.0
NR81,81.0,96.0
NR82,82.0,96.0
NR83,83.0,96.0
NR84,84.0,96.0
NR85,85.0,96.0
NR86,86.0,96.0
NR87,87.0,96.0
NR88,88.0,96.0
NR89,89.0,96.0
NR90,80.0,98.0
NR91,81.0,98.0
NR92,82.0,98.0
NR93,83.0,98.0
NR94,84.0,98.0
NR95,85.0,98.0
NR96,86.0,98.0
NR97,87.0,98.0
NR98,88.0,98.0
NR99,89.0,98.0
OA00,-90.0,100.0
OA01,-89.0,100.0
OA02,-88.0,100.0
OA03,-87.0,100.0
OA04,-86.0,100.0
OA05,-85.0,100.0
OA06,-84.0,100.0
OA07,-83.0,100.0
OA08,-82.0,100.0
OA09,-81.0,100.0
OA10,-90.0,102.0
OA11,-89.0,102.0
OA12,-88.0,102.0
OA13,-87.0,102.0
OA14,-86.0,102.0
OA15,-85.0,102.0
OA16,-84.0,102.0
OA17,-83.0,102.0
OA18,-82.0,102.0
OA19,-81.0,102.0
OA20,-90.0,104.0
OA21,-89.0,104.0
OA22,-88.0,104.0
OA23,-87.0,104.0
OA24,-86.0,104.0
OA25,-85.0,104.0
OA26,-84.0,104.0
OA27,-83.0,104.0
OA28,-82.0,104.0
OA29,-81.0,104.0
OA30,-90.0,106.0
OA31,-89.0,106.0
OA32,-88.0,106.0
OA33,-87.0,106.0
OA34,-86.0,106.0
OA35,-85.0,106.0
OA36,-84.0,106.0
OA37,-83.0,106.0
OA38,-82.0,106.0
OA39,-81.0,106.0
OA40,-90.0,108.0
OA41,-89.0,108.0
OA42,-88.0,108.0
OA43,-87.0,108.0
OA44,-86.0,108.0
OA45,-85.0,108.0
OA46,-84.0,108.0
OA47,-83.0,108.0
OA48,-82.0,108.0
OA49,-81.0,108.0
OA50,-90.0,110.0
OA51,-89.0,110.0
OA52,-88.0,110.0
OA53,-87.0,110.0
OA54,-86.0,110.0
OA55,-85.0,110.0
OA56,-84.0,110.0
OA57,-83.0,110.0
OA58,-82.0,110.0
OA59,-81.0,110.0
OA60,-90.0,112.0
OA61,-89.0,112.0
OA62,-88.0,112.0
OA63,-87.0,112.0
OA64,-86.0,112.0
OA65,-85.0,112.0
OA66,-84.0,112.0
OA67,-83.0,112.0
OA68,-82.0,112.0
OA69,-81.0,112.0
OA70,-90.0,114.0
OA71,-89.0,114.0
OA72,-88.0,114.0
OA73,-87.0,114.0
OA74,-86.0,114.0
OA75,-85.0,114.0
OA76,-84.0,114.0
OA77,-83.0,114.0
OA78,-82.0,114.0
OA79,-81.0,114.0
OA80,-90.0,116.0
OA81,-89.0,116.0
OA82,-88.0,116.0
OA83,-87.0,116.0
OA84,-86.0,116.0
OA85,-85.0,116.0
OA86,-84.0,116.0
OA87,-83.0,116.0
OA88,-82.0,116.0
OA89,-81.0,116.0
OA90,-90.0,118.0
OA91,-89.0,118.0
OA92,-88.0,118.0
OA93,-87.0,118.0
OA94,-86.0,118.0
OA95,-85.0,118.0
OA96,-84.0,118.0
OA97,-83.0,118.0
OA98,-82.0,118.0
OA99,-81.0,118.0
OB00,-80.0,100.0
OB01,-79.0,100.0
OB02,-78.0,100.0
OB03,-77.0,100.0
OB04,-76.0,100.0
OB05,-75.0,100.0
OB06,-74.0,100.0
OB07,-73.0,100.0
OB08,-72.0,100.0
OB09,-71.0,100.0
OB10,-80.0,102.0
OB11,-79.0,102.0
OB12,-78.0,102.0
OB13,-77.0,102.0
OB14,-76.0,102.0
OB15,-75.0,102.0
OB16,-74.0,102.0
OB17,-73.0,102.0
OB18,-72.0,102.0
OB19,-71.0,102.0
OB20,-80.0,104.0
OB21,-79.0,104.0
OB22,-78.0,104.0
OB23,-77.0,104.0
OB24,-76.0,104.0
OB25,-75.0,104.0
OB26,-74.0,104.0
OB27,-73.0,104.0
OB28,-72.0,104.0
OB29,-71.0,104.0
OB30,-80.0,106.0
OB31,-79.0,106.0
OB32,-78.0,106.0
OB33,-77.0,106.0
OB34,-76.0,106.0
OB35,-75.0,106.0
OB36,-74.0,106.0
OB37,-73.0,106.0
OB38,-72.0,106.0
OB39,-71.0,106.0
OB40,-80.0,108.0
OB41,-79.0,108.0
OB42,-78.0,108.0
OB43,-77.0,108.0
OB44,-76.0,108.0
OB45,-75.0,108.0
OB46,-74.0,108.0
OB47,-73.0,108.0
OB48,-72.0,108.0
OB49,-71.0,108.0
OB50,-80.0,110.0
OB51,-79.0,110.0
OB52,-78.0,110.0
OB53,-77.0,110.0
OB54,-76.0,110.0
OB55,-75.0,110.0
OB56,-74.0,110.0
OB57,-73.0,110.0
OB58,-72.0,110.0
OB59,-71.0,110.0
OB60,-80.0,112.0
OB61,-79.0,112.0
OB62,-78.0,112.0
OB63,-77.0,112.0
OB64,-76.0,112.0
OB65,-75.0,112.0
OB66,-74.0,112.0
OB67,-73.0,112.0
OB68,-72.0,112.0
OB69,-71.0,112.0
OB70,-80.0,114.0
OB71,-79.0,114.0
OB72,-78.0,114.0
OB73,-77.0,114.0
OB74,-76.0,114.0
OB75,-75.0,114.0
OB76,-74.0,114.0
OB77,-73.0,114.0
OB78,-72.0,114.0
OB79,-71.0,114.0
OB80,-80.0,116.0
OB81,-79.0,116.0
OB82,-78.0,116.0
OB83,-77.0,116.0
OB84,-76.0,116.0
OB85,-75.0,116.0
OB86,-74.0,116.0
OB87,-73.0,116.0
OB88,-72.0,116.0
OB89,-71.0,116.0
OB90,-80.0,118.0
OB91,-79.0,118.0
OB92,-78.0,118.0
OB93,-77.0,118.0
OB94,-76.0,118.0
OB95,-75.0,118.0
OB96,-74.0,118.0
OB97,-73.0,118.0
OB98,-72.0,118.0
OB99,-71.0,118.0
OC00,-70.0,100.0
OC01,-69.0,100.0
OC02,-68.0,100.0
OC03,-67.0,100.0
OC04,-66.0,100.0
OC05,-65.0,100.0
OC06,-64.0,100.0
OC07,-63.0,100.0
OC08,-62.0,100.0
OC09,-61.0,100.0
OC10,-70.0,102.0
OC11,-69.0,102.0
OC12,-68.0,102.0
OC13,-67.0,102.0
OC14,-66.0,102.0
OC15,-65.0,102.0
OC16,-64.0,102.0
OC17,-63.0,102.0
OC18,-62.0,102.0
OC19,-61.0,102.0
OC20,-70.0,104.0
OC21,-69.0,104.0
OC22,-68.0,104.0
OC23,-67.0,104.0
OC24,-66.0,104.0
OC25,-65.0,104.0
OC26,-64.0,104.0
OC27,-63.0,104.0
OC28,-62.0,104.0
OC29,-61.0,104.0
OC30,-70.0,106.0
OC31,-69.0,106.0
OC32,-68.0,106.0
OC33,-67.0,106.0
OC34,-66.0,106.0
OC35,-65.0,106.0
OC36,-64.0,106.0
OC37,-63.0,106.0
OC38,-62.0,106.0
OC39,-61.0,106.0
OC40,-70.0,108.0
OC41,-69.0,108.0
OC42,-68.0,108.0
OC43,-67.0,108.0
OC44,-66.0,108.0
OC45,-65.0,108.0
OC46,-64.0,108.0
OC47,-63.0,108.0
OC48,-62.0,108.0
OC49,-61.0,108.0
OC50,-70.0,110.0
OC51,-69.0,110.0
OC52,-68.0,110.0
OC53,-67.0,110.0
OC54,-66.0,110.0
OC55,-65.0,110.0
OC56,-64.0,110.0
OC57,-63.0,110.0
OC58,-62.0,110.0
OC59,-61.0,110.0
OC60,-70.0,112.0
OC61,-69.0,112.0
OC62,-68.0,112.0
OC63,-67.0,112.0
OC64,-66.0,112.0
OC65,-65.0,112.0
OC66,-64.0,112.0
OC67,-63.0,112.0
OC68,-62.0,112.0
OC69,-61.0,112.0
OC70,-70.0,114.0
OC71,-69.0,114.0
OC72,-68.0,114.0
OC73,-67.0,114.0
OC74,-66.0,114.0
OC75,-65.0,114.0
OC76,-64.0,114.0
OC77,-63.0,114.0
OC78,-62.0,114.0
OC79,-61.0,114.0
OC80,-70.0,116.0
OC81,-69.0,116.0
OC82,-68.0,116.0
OC83,-67.0,116.0
OC84,-66.0,116.0
OC85,-65.0,116.0
OC86,-64.0,116.0
OC87,-63.0,116.0
OC88,-62.0,116.0
OC89,-61.0,116.0
OC90,-70.0,118.0
OC91,-69.0,118.0
OC92,-68.0,118.0
OC93,-67.0,118.0
OC94,-66.0,118.0
OC95,-65.0,118.0
OC96,-64.0,118.0
OC97,-63.0,118.0
OC98,-62.0,118.0
OC99,-61.0,118.0
OD00,-60.0,100.0
OD01,-59.0,100.0
OD02,-58.0,100.0
OD03,-57.0,100.0
OD04,-56.0,100.0
OD05,-55.0,100.0
OD06,-54.0,100.0
OD07,-53.0,100.0
OD08,-52.0,100.0
OD09,-51.0,100.0
OD10,-60.0,102.0
OD11,-59.0,102.0
OD12,-58.0,102.0
OD13,-57.0,102.0
OD14,-56.0,102.0
OD15,-55.0,102.0
OD16,-54.0,102.0
OD17,-53.0,102.0
OD18,-52.0,102.0
OD19,-51.0,102.0
OD20,-60.0,104.0
OD21,-59.0,104.0
OD22,-58.0,104.0
OD23,-57.0,104.0
OD24,-56.0,104.0
OD25,-55.0,104.0
OD26,-54.0,104.0
OD27,-53.0,104.0
OD28,-52.0,104.0
OD29,-51.0,104.0
OD30,-60.0,106.0
OD31,-59.0,106.0
OD32,-58.0,106.0
OD33,-57.0,106.0
OD34,-56.0,106.0
OD35,-55.0,106.0
OD36,-54.0,106.0
OD37,-53.0,106.0
OD38,-52.0,106.0
OD39,-51.0,106.0
OD40,-60.0,108.0
OD41,-59.0,108.0
OD42,-58.0,108.0
OD43,-57.0,108.0
OD44,-56.0,108.0
OD45,-55.0,108.0
OD46,-54.0,108.0
OD47,-53.0,108.0
OD48,-52.0,108.0
OD49,-51.0,108.0
OD50,-60.0,110.0
OD51,-59.0,110.0
OD52,-58.0,110.0
OD53,-57.0,110.0
OD54,-56.0,110.0
OD55,-55.0,110.0
OD56,-54.0,110.0
OD57,-53.0,110.0
OD58,-52.0,110.0
OD59,-51.0,110.0
OD60,-60.0,112.0
OD61,-59.0,112.0
OD62,-58.0,112.0
OD63,-57.0,112.0
OD64,-56.0,112.0
OD65,-55.0,112.0
OD66,-54.0,112.0
OD67,-53.0,112.0
OD68,-52.0,112.0
OD69,-51.0,112.0
OD70,-60.0,114.0
OD71,-59.0,114.0
OD72,-58.0,114.0
OD73,-57.0,114.0
OD74,-56.0,114.0
OD75,-55.0,114.0
OD76,-54.0,114.0
OD77,-53.0,114.0
OD78,-52.0,114.0
OD79,-51.0,114.0
OD80,-60.0,116.0
OD81,-59.0,116.0
OD82,-58.0,116.0
OD83,-57.0,116.0
OD84,-56.0,116.0
OD85,-55.0,116.0
OD86,-54.0,116.0
OD87,-53.0,116.0
OD88,-52.0,116.0
OD89,-51.0,116.0
OD90,-60.0,118.0
OD91,-59.0,118.0
OD92,-58.0,118.0
OD93,-57.0,118.0
OD94,-56.0,118.0
OD95,-55.0,118.0
OD96,-54.0,118.0
OD97,-53.0,118.0
OD98,-52.0,118.0
OD99,-51.0,118.0
OE00,-50.0,100.0
OE01,-49.0,100.0
OE02,-48.0,100.0
OE03,-47.0,100.0
OE04,-46.0,100.0
OE05,-45.0,100.0
OE06,-44.0,100.0
OE07,-43.0,100.0
OE08,-42.0,100.0
OE09,-41.0,100.0
OE10,-50.0,102.0
OE11,-49.0,102.0
OE12,-48.0,102.0
OE13,-47.0,102.0
OE14,-46.0,102.0
OE15,-45.0,102.0
OE16,-44.0,102.0
OE17,-43.0,102.0
OE18,-42.0,102.0
OE19,-41.0,102.0
OE20,-50.0,104.0
OE21,-49.0,104.0
OE22,-48.0,104.0
OE23,-47.0,104.0
OE24,-46.0,104.0
OE25,-45.0,104.0
OE26,-44.0,104.0
OE27,-43.0,104.0
OE28,-42.0,104.0
OE29,-41.0,104.0
OE30,-50.0,106.0
OE31,-49.0,106.0
OE32,-48.0,106.0
OE33,-47.0,106.0
OE34,-46.0,106.0
OE35,-45.0,106.0
OE36,-44.0,106.0
OE37,-43.0,106.0
OE38,-42.0,106.0
OE39,-41.0,106.0
OE40,-50.0,108.0
OE41,-49.0,108.0
OE42,-48.0,108.0
OE43,-47.0,108.0
OE44,-46.0,108.0
OE45,-45.0,108.0
OE46,-44.0,108.0
OE47,-43.0,108.0
OE48,-42.0,108.0
OE49,-41.0,108.0
OE50,-50.0,110.0
OE51,-49.0,110.0
OE52,-48.0,110.0
OE53,-47.0,110.0
OE54,-46.0,110.0
OE55,-45.0,110.0
OE56,-44.0,110.0
OE57,-43.0,110.0
OE58,-42.0,110.0
OE59,-41.0,110.0
OE60,-50.0,112.0
OE61,-49.0,112.0
OE62,-48.0,112.0
OE63,-47.0,112.0
OE64,-46.0,112.0
OE65,-45.0,112.0
OE66,-44.0,112.0
OE67,-43.0,112.0
OE68,-42.0,112.0
OE69,-41.0,112.0
OE70,-50.0,114.0
OE71,-49.0,114.0
OE72,-48.0,114.0
OE73,-47.0,114.0
OE74,-46.0,114.0
OE75,-45.0,114.0
OE76,-44.0,114.0
OE77,-43.0,114.0
OE78,-42.0,114.0
OE79,-41.0,114.0
OE80,-50.0,116.0
OE81,-49.0,116.0
OE82,-48.0,116.0
OE83,-47.0,116.0
OE84,-46.0,116.0
OE85,-45.0,116.0
OE86,-44.0,116.0
OE87,-43.0,116.0
OE88,-42.0,116.0
OE89,-41.0,116.0
OE90,-50.0,118.0
OE91,-49.0,118.0
OE92,-48.0,118.0
OE93,-47.0,118.0
OE94,-46.0,118.0
OE95,-45.0,118.0
OE96,-44.0,118.0
OE97,-43.0,118.0
OE98,-42.0,118.0
OE99,-41.0,118.0
OF00,-40.0,100.0
OF01,-39.0,100.0
OF02,-38.0,100.0
OF03,-37.0,100.0
OF04,-36.0,100.0
OF05,-35.0,100.0
OF06,-34.0,100.0
OF07,-33.0,100.0
OF08,-32.0,100.0
OF09,-31.0,100.0
OF10,-40.0,102.0
OF11,-39.0,102.0
OF12,-38.0,102.0
OF13,-37.0,102.0
OF14,-36.0,102.0
OF15,-35.0,102.0
OF16,-34.0,102.0
OF17,-33.0,102.0
OF18,-32.0,102.0
OF19,-31.0,102.0
OF20,-40.0,104.0
OF21,-39.0,104.0
OF22,-38.0,104.0
OF23,-37.0,104.0
OF24,-36.0,104.0
OF25,-35.0,104.0
OF26,-34.0,104.0
OF27,-33.0,104.0
OF28,-32.0,104.0
OF29,-31.0,104.0
OF30,-40.0,106.0
OF31,-39.0,106.0
OF32,-38.0,106.0
OF33,-37.0,106.0
OF34,-36.0,106.0
OF35,-35.0,106.0
OF36,-34.0,106.0
OF37,-33.0,106.0
OF38,-32.0,106.0
OF39,-31.0,106.0
OF40,-40.0,108.0
OF41,-39.0,108.0
OF42,-38.0,108.0
OF43,-37.0,108.0
OF44,-36.0,108.0
OF45,-35.0,108.0
OF46,-34.0,108.0
OF47,-33.0,108.0
OF48,-32.0,108.0
OF49,-31.0,108.0
OF50,-40.0,110.0
OF51,-39.0,110.0
OF52,-38.0,110.0
OF53,-37.0,110.0
OF54,-36.0,110.0
OF55,-35.0,110.0
OF56,-34.0,110.0
OF57,-33.0,110.0
OF58,-32.0,110.0
OF59,-31.0,110.0
OF60,-40.0,112.0
OF61,-39.0,112.0
OF62,-38.0,112.0
OF63,-37.0,112.0
OF64,-36.0,112.0
OF65,-35.0,112.0
OF66,-34.0,112.0
OF67,-33.0,112.0
OF68,-32.0,112.0
OF69,-31.0,112.0
OF70,-40.0,114.0
OF71,-39.0,114.0
OF72,-38.0,114.0
OF73,-37.0,114.0
OF74,-36.0,114.0
OF75,-35.0,114.0
OF76,-34.0,114.0
OF77,-33.0,114.0
OF78,-32.0,114.0
OF79,-31.0,114.0
OF80,-40.0,116.0
OF81,-39.0,116.0
OF82,-38.0,116.0
OF83,-37.0,116.0
OF84,-36.0,116.0
OF85,-35.0,116.0
OF86,-34.0,116.0
OF87,-33.0,116.0
OF88,-32.0,116.0
OF89,-31.0,116.0
OF90,-40.0,118.0
OF91,-39.0,118.0
OF92,-38.0,118.0
OF93,-37.0,118.0
OF94,-36.0,118.0
OF95,-35.0,118.0
OF96,-34.0,118.0
OF97,-33.0,118.0
OF98,-32.0,118.0
OF99,-31.0,118.0
OG00,-30.0,100.0
OG01,-29.0,100.0
OG02,-28.0,100.0
OG03,-27.0,100.0
OG04,-26.0,100.0
OG05,-25.0,100.0
OG06,-24.0,100.0
OG07,-23.0,100.0
OG08,-22.0,100.0
OG09,-21.0,100.0
OG10,-30.0,102.0
OG11,-29.0,102.0
OG12,-28.0,102.0
OG13,-27.0,102.0
OG14,-26.0,102.0
OG15,-25.0,102.0
OG16,-24.0,102.0
OG17,-23.0,102.0
OG18,-22.0,102.0
OG19,-21.0,102.0
OG20,-30.0,104.0
OG21,-29.0,104.0
OG22,-28.0,104.0
OG23,-27.0,104.0
OG24,-26.0,104.0
OG25,-25.0,104.0
OG26,-24.0,104.0
OG27,-23.0,104.0
OG28,-22.0,104.0
OG29,-21.0,104.0
OG30,-30.0,106.0
OG31,-29.0,106.0
OG32,-28.0,106.0
OG33,-27.0,106.0
OG34,-26.0,106.0
OG35,-25.0,106.0
OG36,-24.0,106.0
OG37,-23.0,106.0
OG38,-22.0,106.0
OG39,-21.0,106.0
OG40,-30.0,108.0
OG41,-29.0,108.0
OG42,-28.0,108.0
OG43,-27.0,108.0
OG44,-26.0,108.0
OG45,-25.0,108.0
OG46,-24.0,108.0
OG47,-23.0,108.0
OG48,-22.0,108.0
OG49,-21.0,108.0
OG50,-30.0,110.0
OG51,-29.0,110.0
OG52,-28.0,110.0
OG53,-27.0,110.0
OG54,-26.0,110.0
OG55,-25.0,110.0
OG56,-24.0,110.0
OG57,-23.0,110.0
OG58,-22.0,110.0
OG59,-21.0,110.0
OG60,-30.0,112.0
OG61,-29.0,112.0
OG62,-28.0,112.0
OG63,-27.0,112.0
OG64,-26.0,112.0
OG65,-25.0,112.0
OG66,-24.0,112.0
OG67,-23.0,112.0
OG68,-22.0,112.0
OG69,-21.0,112.0
OG70,-30.0,114.0
OG71,-29.0,114.0
OG72,-28.0,114.0
OG73,-27.0,114.0
OG74,-26.0,114.0
OG75,-25.0,114.0
OG76,-24.0,114.0
OG77,-23.0,114.0
OG78,-22.0,114.0
OG79,-21.0,114.0
OG80,-30.0,116.0
OG81,-29.0,116.0
OG82,-28.0,116.0
OG83,-27.0,116.0
OG84,-26.0,116.0
OG85,-25.0,116.0
OG86,-24.0,116.0
OG87,-23.0,116.0
OG88,-22.0,116.0
OG89,-21.0,116.0
OG90,-30.0,118.0
OG91,-29.0,118.0
OG92,-28.0,118.0
OG93,-27.0,118.0
OG94,-26.0,118.0
OG95,-25.0,118.0
OG96,-24.0,118.0
OG97,-23.0,118.0
OG98,-22.0,118.0
OG99,-21.0,118.0
OH00,-20.0,100.0
OH01,-19.0,100.0
OH02,-18.0,100.0
OH03,-17.0,100.0
OH04,-16.0,100.0
OH05,-15.0,100.0
OH06,-14.0,100.0
OH07,-13.0,100.0
OH08,-12.0,100.0
OH09,-11.0,100.0
OH10,-20.0,102.0
OH11,-19.0,102.0
OH12,-18.0,102.0
OH13,-17.0,102.0
OH14,-16.0,102.0
OH15,-15.0,102.0
OH16,-14.0,102.0
OH17,-13.0,102.0
OH18,-12.0,102.0
OH19,-11.0,102.0
OH20,-20.0,104.0
OH21,-19.0,104.0
OH22,-18.0,104.0
OH23,-17.0,104.0
OH24,-16.0,104.0
OH25,-15.0,104.0
OH26,-14.0,104.0
OH27,-13.0,104.0
OH28,-12.0,104.0
OH29,-11.0,104.0
OH30,-20.0,106.0
OH31,-19.0,106.0
OH32,-18.0,106.0
OH33,-17.0,106.0
OH34,-16.0,106.0
OH35,-15.0,106.0
OH36,-14.0,106.0
OH37,-13.0,106.0
OH38,-12.0,106.0
OH39,-11.0,106.0
OH40,-20.0,108.0
OH41,-19.0,108.0
OH42,-18.0,108.0
OH43,-17.0,108.0
OH44,-16.0,108.0
OH45,-15.0,108.0
OH46,-14.0,108.0
OH47,-13.0,108.0
OH48,-12.0,108.0
OH49,-11.0,108.0
OH50,-20.0,110.0
OH51,-19.0,110.0
OH52,-18.0,110.0
OH53,-17.0,110.0
OH54,-16.0,110.0
OH55,-15.0,110.0
OH56,-14.0,110.0
OH57,-13.0,110.0
OH58,-12.0,110.0
OH59,-11.0,110.0
OH60,-20.0,112.0
OH61,-19.0,112.0
OH62,-18.0,112.0
OH63,-17.0,112.0
OH64,-16.0,112.0
OH65,-15.0,112.0
OH66,-14.0,112.0
OH67,-13.0,112.0
OH68,-12.0,112.0
OH69,-11.0,112.0
OH70,-20.0,114.0
OH71,-19.0,114.0
OH72,-18.0,114.0
OH73,-17.0,114.0
OH74,-16.0,114.0
OH75,-15.0,114.0
OH76,-14.0,114.0
OH77,-13.0,114.0
OH78,-12.0,114.0
OH79,-11.0,114.0
OH80,-20.0,116.0
OH81,-19.0,116.0
OH82,-18.0,116.0
OH83,-17.0,116.0
OH84,-16.0,116.0
OH85,-15.0,116.0
OH86,-14.0,116.0
OH87,-13.0,116.0
OH88,-12.0,116.0
OH89,-11.0,116.0
OH90,-20.0,118.0
OH91,-19.0,118.0
OH92,-18.0,118.0
OH93,-17.0,118.0
OH94,-16.0,118.0
OH95,-15.0,118.0
OH96,-14.0,118.0
OH97,-13.0,118.0
OH98,-12.0,118.0
OH99,-11.0,118.0
OI00,-10.0,100.0
OI01,-9.0,100.0
OI02,-8.0,100.0
OI03,-7.0,100.0
OI04,-6.0,100.0
OI05,-5.0,100.0
OI06,-4.0,100.0
OI07,-3.0,100.0
OI08,-2.0,100.0
OI09,-1.0,100.0
OI10,-10.0,102.0
OI11,-9.0,102.0
OI12,-8.0,102.0
OI13,-7.0,102.0
OI14,-6.0,102.0
OI15,-5.0,102.0
OI16,-4.0,102.0
OI17,-3.0,102.0
OI18,-2.0,102.0
OI19,-1.0,102.0
OI20,-10.0,104.0
OI21,-9.0,104.0
OI22,-8.0,104.0
OI23,-7.0,104.0
OI24,-6.0,104.0
OI25,-5.0,104.0
OI26,-4.0,104.0
OI27,-3.0,104.0
OI28,-2.0,104.0
OI29,-1.0,104.0
OI30,-10.0,106.0
OI31,-9.0,106.0
OI32,-8.0,106.0
OI33,-7.0,106.0
OI34,-6.0,106.0
